"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT05","WT07","WT08","WT09","WT13","WT14","WT16","WT21"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-06-15","9.17",,,"0.00",,,"64","69","61","  270","  280",,"21.0","25.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-06-16","8.72",,,"0.00",,,"64","71","57","  270","  250",,"17.0","21.9",,"    1",,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-06-17","8.28",,,"0.00",,,"67","76","60","  260","  280",,"18.1","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-06-18","7.61",,,"0.00",,,"69","77","61","  260","  270",,"21.9","27.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-06-19","8.50",,,"0.00",,,"74","85","64","  260","  260",,"21.9","25.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-06-20","8.72",,,"0.00",,,"76","95","67","  270","  270",,"21.0","21.9","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-06-21","8.95",,,"0.00",,,"75","83","64","  260","  140",,"16.1","23.0","    1","    1",,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-06-22","7.61",,,"0.00",,,"68","75","63","  260","  260",,"16.1","19.9","    1","    1",,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-06-23","8.05",,,"0.00",,,"68","75","64","  280","  280",,"16.1","21.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-06-24","6.04",,,"0.00",,,"66","73","63","  260","  280",,"17.0","19.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-06-25","6.93",,,"0.00",,,"68","74","65","  260","  270",,"14.1","19.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-06-26","7.61",,,"0.00",,,"69","73","65","  260","  240",,"17.0","19.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-06-27","7.83",,,"0.00",,,"69","78","65","  270","  280",,"15.0","19.0","    1","    1",,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-06-28","8.50",,,"0.00",,,"70","76","66","  240","  260",,"17.0","23.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-06-29","7.16",,,"0.00",,,"69","75","65","  260","  250",,"18.1","21.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-06-30","7.61",,,"0.00",,,"69","76","66","  260","  260",,"16.1","19.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-01","7.83",,,"0.00",,,"70","75","66","  270","  240",,"16.1","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-02","7.61",,,"0.00",,,"68","74","64","  250","  250",,"16.1","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-03","8.72",,,"0.00",,,"67","73","64","  250","  250",,"17.0","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-04","11.41",,,"0.00",,,"67","72","64","  250","  270",,"21.0","25.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-05","11.18",,,"0.00",,,"68","74","64","  270","  260",,"21.0","25.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-06","8.50",,,"0.00",,,"68","74","64","  280","  260",,"17.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-07","8.50",,,"0.00",,,"68","75","64","  270","  270",,"18.1","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-08","7.83",,,"0.00",,,"69","75","65","  270",,,"18.1",,,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-09","7.38",,,"0.00",,,"68","76","63","  250","  270",,"17.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-10","7.61",,,"0.00",,,"70","76","66","  260","  240",,"19.9","23.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-11","8.05",,,"0.00",,,"70","77","64","  270","  280",,"16.1","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-12","8.95",,,"0.00",,,"70","74","66","  280","  280",,"21.0","25.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-13","8.50",,,"0.00",,,"70","76","65","  250","  270",,"19.9","25.1",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-14","8.28",,,"0.00",,,"69","75","64","  260","  250",,"16.1","21.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-15","8.95",,,"0.00",,,"68","75","63","  260","  270",,"16.1","23.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-16","8.95",,,"0.00",,,"69","75","64","  250","  240",,"18.1","21.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-17","8.28",,,"0.00",,,"68","75","64","  260","  260",,"17.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-18","8.28",,,"0.00",,,"69","76","66","  260","  280",,"17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-19","9.17",,,"0.00",,,"69","76","65","  260","  260",,"18.1","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-20","8.05",,,"0.00",,,"72","80","65","  260","  260",,"19.9","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-21","7.61",,,"0.00",,,"74","83","68","  260","  260",,"23.0","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-22","5.82",,,"0.00",,,"75","84","68","  270","  270",,"18.1","21.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-23","6.71",,,"0.00",,,"76","84","70","  270","  280",,"14.1","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-24","7.16",,,"0.00",,,"75","86","67","  280","  270",,"14.1","17.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-25","8.05",,,"0.00",,,"74","82","68","  270","  260",,"19.9","23.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-26","9.84",,,"0.00",,,"72","79","67","  250","  250",,"17.0","21.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-27","8.50",,,"0.00",,,"73","80","68","  260","  260",,"17.0","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-28","8.28",,,"0.00",,,"73","79","69","  270","  280",,"16.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-29","7.83",,,"0.00",,,"73","79","69","  260","  270",,"16.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-30","6.71",,,"0.00",,,"73","79","69","  270","  270",,"16.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-07-31","7.83",,,"0.00",,,"73","82","69","  260","  260",,"14.1","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-01","9.62",,,"0.00",,,"72","78","67","  270","  260",,"19.9","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-02","8.95",,,"0.00",,,"71","78","67","  270","  270",,"19.9","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-03","8.28",,,"0.00",,,"71","79","67","  260","  270",,"17.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-04","8.28",,,"0.00",,,"71","78","67","  260","  260",,"21.0","25.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-05","8.95",,,"0.00",,,"70","77","66","  280","  280",,"19.9","23.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-06","8.72",,,"0.00",,,"69","75","66","  260","  270",,"18.1","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-07","7.16",,,"0.00",,,"69","76","66","  250","  260",,"19.9","25.1",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-08","6.93",,,"0.00",,,"70","77","66","  260","  200",,"15.0","19.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-09","8.50",,,"0.00",,,"71","77","67","  260","  240",,"16.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-10","8.05",,,"0.00",,,"70","77","66","  270","  240",,"17.0","23.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-11","9.40",,,"0.00",,,"70","78","66","  270","  260",,"18.1","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-12","10.96",,,"0.00",,,"69","76","65","  250","  250",,"19.9","25.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-13","8.72",,,"0.00",,,"70","76","67","  270","  250",,"21.0","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-14","8.50",,,"0.00",,,"72","77","68","  270","  260",,"18.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-15","8.95",,,"0.00",,,"71","78","65","  260","  240",,"19.9","23.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-16","9.40",,,"0.00",,,"69","76","61","  250","  220",,"18.1","23.9","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-17","8.95",,,"0.00",,,"67","74","62","  260","  260",,"15.0","19.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-18","8.95",,,"0.00",,,"67","74","61","  270","  270",,"17.0","21.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-19","10.51",,,"0.00",,,"67","73","62","  260","  270",,"19.9","25.1",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-20","10.51",,,"0.00",,,"67","72","63","  260","  260",,"19.9","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-21","8.50",,,"0.00",,,"67","74","63","  270","  270",,"18.1","23.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-22","6.71",,,"0.00",,,"68","75","63","  260","  260",,"16.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-23","7.16",,,"0.00",,,"69","76","64","  270","  280",,"16.1","21.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-24","6.04",,,"0.00",,,"69","75","64","  270","  270",,"15.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-25","5.59",,,"0.00",,,"68","75","64","  260","  250",,"16.1","19.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-26","7.83",,,"0.00",,,"68","76","65","  280","  230",,"17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-27","8.50",,,"0.00",,,"68","74","65","  270","  240",,"18.1","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-28","8.72",,,"0.00",,,"68","75","63","  260","  260",,"23.0","27.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-29","7.38",,,"0.00",,,"71","77","66","  280","  270",,"21.0","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-30","6.71",,,"0.00",,,"72","80","66","  250","  250",,"16.1","25.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-08-31","7.38",,,"0.00",,,"72","76","68","  270","  250",,"18.1","23.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-01","6.71",,,"0.00",,,"70","76","64","  280","  290",,"16.1","23.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-02","7.83",,,"0.00",,,"70","75","67","  270","  240",,"15.0","21.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-03","8.95",,,"0.00",,,"69","74","65","  250","  240",,"17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-04","8.28",,,"0.00",,,"67","73","64","  270","  270",,"19.9","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-05","7.61",,,"0.00",,,"67","73","63","  270","  260",,"17.0","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-06","7.83",,,"0.00",,,"67","74","63","  270","  270",,"19.9","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-07","6.71",,,"0.00",,,"68","74","64","  250","  250",,"15.0","19.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-08","9.17",,,"0.00",,,"69","74","65","  260","  260",,"18.1","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-09","10.51",,,"0.00",,,"68","73","65","  270","  260",,"21.0","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-10","9.17",,,"0.00",,,"67","73","64","  270","  260",,"17.0","23.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-11","9.40",,,"0.00",,,"66","71","63","  260","  260",,"19.9","23.0","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-12","8.50",,,"0.00",,,"66","69","64","  250","  230",,"15.0","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-13","9.62",,,"0.01",,,"66","69","62","  250","  260",,"17.0","23.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-14","9.17",,,"0.00",,,"65","71","59","  270","  280",,"19.9","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-15","7.83",,,"0.00",,,"66","74","58","  270","  270",,"16.1","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-16","7.16",,,"0.00",,,"67","73","61","  260","  260",,"16.1","21.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-17","6.49",,,"0.00",,,"67","74","61","  260","  260",,"17.0","21.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-18","6.49",,,"0.00",,,"67","73","62","  260","  280",,"15.0","19.0","    1","    1",,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-19","7.16",,,"0.00",,,"67","79","62","  280","  290",,"23.0","25.9","    1","    1",,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-20","4.70",,,"0.00",,,"78","88","71","  280","  160",,"13.0","23.9",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-21","7.61",,,"0.00",,,"75","79","67","  260","  270",,"17.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-22","8.72",,,"0.00",,,"70","75","65","  270","  320",,"23.9","28.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-23","8.05",,,"0.00",,,"68","75","61","  330","  310",,"21.9","35.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-24","6.49",,,"0.00",,,"71","84","62","  260","  260",,"17.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-25","6.93",,,"0.00",,,"74","92","63","  270","  270",,"17.0","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-26","6.04",,,"0.00",,,"83","101","70","  270","  290",,"18.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-27","6.93",,,"0.00",,,"83","96","72","  260","  260",,"19.9","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-28","8.28",,,"0.00",,,"79","86","70","  270","  260",,"15.0","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-29","8.05",,,"0.00",,,"75","84","69","  260","  270",,"18.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-09-30","7.16",,,"0.00",,,"73","80","67","  270","  270",,"18.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-01","6.26",,,"0.00",,,"71","78","64","  270","  250",,"15.0","19.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-02","8.95",,,"0.00",,,"67","74","61","  270","  280",,"21.9","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-03","10.96",,,"0.00",,,"66","73","60","  280","  280",,"25.9","31.1",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-04","6.93",,,"0.00",,,"66","74","60","  250","  230",,"17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-05","6.49",,,"0.00",,,"65","73","59","  260","  270",,"17.0","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-06","6.71",,,"0.00",,,"66","74","58","  270","  290",,"18.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-07","5.82",,,"0.00",,,"71","88","60","  280","  280",,"16.1","21.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-08","6.04",,,"0.00",,,"72","84","61","  260","  250",,"17.0","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-09","6.71",,,"0.00",,,"71","82","62","  270","  260",,"18.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-10","9.17",,,"0.00",,,"69","76","62","  240","  270",,"18.1","23.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-11","8.05",,,"0.00",,,"64","69","61","  270","  260",,"17.0","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-12","7.16",,,"0.00",,,"64","68","61","  270","  250",,"15.0","17.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-13","7.38",,,"0.00",,,"63","70","58","  270","  280",,"18.1","21.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-14","7.16",,,"0.00",,,"64","69","61","  280","  260",,"17.0","21.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-15","9.17",,,"0.00",,,"65","71","61","  270","  250",,"19.9","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-16","10.74",,,"0.00",,,"67","72","65","  250","  240",,"18.1","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-17","7.83",,,"0.26",,,"66","69","61","  240","  260",,"18.1","23.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-18","6.26",,,"0.00",,,"64","72","59","  250","  240",,"15.0","21.9","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-19","4.25",,,"0.00",,,"68","86","59","  270","  290",,"14.1","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-20","5.82",,,"0.00",,,"79","97","63","  260","  290",,"15.0","19.0",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-21","5.82",,,"0.00",,,"78","89","66","  260","  240",,"14.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-22","4.92",,,"0.00",,,"69","78","60","  260","  250",,"12.1","15.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-23","6.26",,,"0.02",,,"66","81","62","  110","  160",,"15.0","21.9","    1",,"    1",,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-24","9.17",,,"0.03",,,"67","70","63","  270","  260",,"16.1","21.9",,,"    1",,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-25","7.83",,,"0.00",,,"65","71","59","  260","  270",,"19.9","23.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-26","5.82",,,"0.00",,,"64","72","60","  270","  270",,"15.0","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-27","5.82",,,"0.00",,,"66","76","60","  260","  260",,"23.9","29.1",,,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-28","9.17",,,"0.00",,,"68","75","64","  270","  290",,"17.0","25.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-29","5.37",,,"0.00",,,"67","76","61","  280","  280",,"13.0","19.0",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-30","6.71",,,"0.05",,,"66","67","62","  260","  260",,"17.0","19.9","    1",,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-10-31","5.82",,,"0.00",,,"63","68","57","  270","  260",,"14.1","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-01","6.93",,,"0.00",,,"62","68","56","  260","  270",,"17.0","19.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-02","5.59",,,"0.00",,,"62","73","54","  270","  260",,"13.0","18.1",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-03","5.82",,,"0.00",,,"70","87","58","  270","  280",,"16.1","21.9",,,,,,,,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-04","5.37",,,"0.00",,,"68","78","59","  270","  290",,"14.1","21.0","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-05","6.26",,,"0.00",,,"65","74","57","  280","  280",,"16.1","19.9","    1","    1",,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-06","5.14",,,"0.00",,,"62","72","56","  250","  250",,"16.1","18.1","    1","    1",,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-07","5.59",,,"0.00",,,"63","71","56","  270","  310",,"14.1","18.1","    1",,,,,"    1",,,,,
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2016-11-08","5.14",,,"0.00",,,"66","80","56","  270","  290",,"14.1","21.9","    1",,,,,"    1",,,,,
